id benef_country channel_cd authentication_cd communication_cd
96          ISO03       CH03              AU02            COM02
453         ISO03       CH04              AU02            COM02
665         ISO03       CH07              AU04            COM01
724         ISO03       CH01              AU04            COM01
549         ISO03       CH04              AU03            COM03
283         ISO03       CH01              AU02            COM02
435         ISO03       CH04              AU05            COM01
679         ISO03       CH01              AU02            COM01
492         ISO03       CH04              AU05            COM01
517         ISO03       CH04              AU05            COM01
77          ISO03       CH03              AU02            COM02
182         ISO03       CH07              AU04            COM01
326         ISO03       CH07              AU02            COM02
424         ISO03       CH04              AU05            COM02
418         ISO03       CH04              AU02            COM02
514         ISO03       CH04              AU05            COM01
779         ISO03       CH04              AU01            COM01
233         ISO03       CH01              AU04            COM02
485         ISO03       CH04              AU05            COM02
773         ISO03       CH04              AU01            COM02
262         ISO03       CH01              AU04            COM01
100         ISO03       CH03              AU02            COM02
111         ISO03       CH03              AU02            COM02
150         ISO03       CH03              AU02            COM02
114         ISO03       CH03              AU02            COM02
255         ISO03       CH01              AU04            COM01
558         ISO04       CH04              AU03            COM01
716         ISO03       CH01              AU04            COM01
333         ISO03       CH01              AU02            COM02
169         ISO03       CH07              AU02            COM02
693         ISO03       CH01              AU02            COM01
264         ISO03       CH01              AU02            COM01
170         ISO03       CH07              AU02            COM01
331         ISO03       CH07              AU04            COM02
416         ISO03       CH04              AU02            COM02
551         ISO03       CH04              AU01            COM01
55          ISO03       CH03              AU02            COM02
139         ISO03       CH01              AU04            COM02
353         ISO03       CH04              AU04            COM02
684         ISO03       CH01              AU02            COM01
327         ISO03       CH07              AU02            COM02
208         ISO03       CH07              AU02            COM01
681         ISO03       CH01              AU02            COM02
87          ISO03       CH03              AU02            COM02
459         ISO03       CH04              AU05            COM01
81          ISO03       CH03              AU02            COM02
434         ISO03       CH04              AU05            COM02
529         ISO03       CH04              AU05            COM01
137         ISO03       CH01              AU04            COM02
251         ISO03       CH01              AU04            COM02
595         ISO03       CH03              AU02            COM02
375         ISO03       CH07              AU04            COM03
728         ISO03       CH01              AU04            COM01
663         ISO03       CH07              AU04            COM02
513         ISO03       CH04              AU05            COM01
496         ISO03       CH04              AU02            COM01
506         ISO03       CH04              AU05            COM01
601         ISO03       CH03              AU02            COM02
748         ISO03       CH01              AU04            COM03
239         ISO03       CH01              AU02            COM02
357         ISO03       CH04              AU04            COM02
276         ISO03       CH01              AU04            COM01
360         ISO04       CH01              AU04            COM03
745         ISO03       CH01              AU04            COM01
400         ISO03       CH02              AU02            COM02
642         ISO03       CH07              AU02            COM02
130         ISO03       CH03              AU02            COM02
785         ISO03       CH05              AU02            COM03
76          ISO03       CH06              AU02            COM01
668         ISO03       CH07              AU04            COM01
373         ISO03       CH02              AU02            COM02
530         ISO03       CH04              AU03            COM03
385         ISO03       CH01              AU02            COM01
654         ISO03       CH07              AU04            COM02
653         ISO03       CH07              AU04            COM02
194         ISO03       CH07              AU02            COM01
117         ISO03       CH03              AU02            COM02
91          ISO03       CH01              AU02            COM02
126         ISO03       CH03              AU02            COM02
289         ISO04       CH01              AU04            COM01
596         ISO04       CH03              AU02            COM01
524         ISO03       CH04              AU05            COM02
85          ISO03       CH03              AU02            COM02
483         ISO04       CH04              AU02            COM01
741         ISO03       CH01              AU02            COM02
345         ISO03       CH01              AU04            COM02
350         ISO03       CH01              AU04            COM02
509         ISO03       CH04              AU05            COM01
336         ISO03       CH04              AU04            COM02
624         ISO03       CH05              AU02            COM03
38          ISO03       CH07              AU04            COM01
722         ISO03       CH01              AU04            COM01
348         ISO03       CH04              AU04            COM02
73          ISO03       CH03              AU02            COM02
612         ISO03       CH01              AU04            COM02
727         ISO03       CH01              AU04            COM02
622         ISO03       CH01              AU04            COM01
611         ISO03       CH01              AU04            COM02
546         ISO03       CH04              AU03            COM02
337         ISO03       CH04              AU04            COM02
717         ISO03       CH01              AU04            COM01
602         ISO03       CH03              AU02            COM01
383         ISO04       CH07              AU04            COM01
664         ISO03       CH07              AU04            COM01
28          ISO03       CH07              AU04            COM02
669         ISO03       CH07              AU04            COM02
739         ISO03       CH01              AU04            COM01
31          ISO03       CH07              AU04            COM02
143         ISO03       CH01              AU04            COM02
738         ISO03       CH01              AU04            COM02
29          ISO03       CH07              AU04            COM02
211         ISO03       CH07              AU04            COM02
146         ISO03       CH03              AU02            COM02
215         ISO03       CH01              AU02            COM01
720         ISO03       CH01              AU04            COM01
437         ISO03       CH04              AU05            COM01
422         ISO03       CH04              AU02            COM01
129         ISO03       CH03              AU02            COM02
470         ISO03       CH04              AU05            COM01
284         ISO03       CH01              AU02            COM02
229         ISO03       CH01              AU02            COM02
201         ISO03       CH07              AU02            COM02
24          ISO03       CH07              AU02            COM02
66          ISO03       CH03              AU02            COM02
784         ISO03       CH04              AU01            COM01
600         ISO03       CH03              AU02            COM02
440         ISO03       CH04              AU05            COM01
609         ISO03       CH03              AU02            COM02
469         ISO03       CH04              AU05            COM02
272         ISO03       CH01              AU04            COM02
480         ISO03       CH04              AU05            COM01
429         ISO03       CH04              AU05            COM02
446         ISO03       CH04              AU02            COM01
220         ISO03       CH01              AU02            COM02
102         ISO03       CH03              AU02            COM02
119         ISO03       CH03              AU02            COM02
397         ISO03       CH01              AU02            COM02
192         ISO03       CH07              AU02            COM01
647         ISO03       CH07              AU04            COM01
613         ISO03       CH03              AU02            COM02
486         ISO03       CH04              AU05            COM01
281         ISO03       CH01              AU04            COM01
746         ISO03       CH01              AU04            COM02
521         ISO03       CH04              AU03            COM01
503         ISO03       CH04              AU05            COM02
26          ISO03       CH07              AU04            COM01
269         ISO03       CH01              AU04            COM01
268         ISO03       CH01              AU04            COM01
166         ISO03       CH07              AU02            COM02
332         ISO03       CH07              AU04            COM02
151         ISO03       CH03              AU02            COM02
147         ISO03       CH03              AU02            COM02
27          ISO03       CH07              AU04            COM02
442         ISO03       CH04              AU05            COM01
706         ISO03       CH01              AU04            COM01
443         ISO03       CH04              AU02            COM01
494         ISO03       CH04              AU05            COM02
765         ISO03       CH03              AU02            COM03
335         ISO03       CH04              AU04            COM02
617         ISO03       CH03              AU02            COM01
120         ISO03       CH03              AU02            COM02
608         ISO04       CH01              AU04            COM01
354         ISO03       CH04              AU04            COM02
209         ISO03       CH07              AU02            COM01
535         ISO03       CH04              AU01            COM01
441         ISO03       CH04              AU05            COM01
448         ISO03       CH04              AU05            COM02
378         ISO03       CH07              AU04            COM01
534         ISO03       CH04              AU03            COM03
511         ISO03       CH04              AU05            COM01
65          ISO03       CH03              AU02            COM02
78          ISO03       CH03              AU02            COM01
607         ISO03       CH01              AU04            COM01
62          ISO03       CH03              AU02            COM02
213         ISO03       CH01              AU02            COM01
695         ISO03       CH01              AU02            COM03
643         ISO03       CH07              AU04            COM02
394         ISO03       CH02              AU02            COM02
253         ISO03       CH01              AU04            COM02
646         ISO03       CH07              AU04            COM03
274         ISO03       CH01              AU04            COM02
675         ISO03       CH01              AU02            COM02
432         ISO03       CH04              AU05            COM01
238         ISO03       CH01              AU02            COM02
292         ISO03       CH01              AU04            COM03
224         ISO03       CH01              AU02            COM01
98          ISO03       CH03              AU02            COM02
621         ISO04       CH01              AU04            COM01
391         ISO03       CH01              AU02            COM02
768         ISO03       CH04              AU05            COM02
467         ISO03       CH04              AU05            COM01
95          ISO03       CH01              AU02            COM02
74          ISO03       CH03              AU02            COM01
545         ISO03       CH04              AU01            COM02
256         ISO03       CH01              AU04            COM02
84          ISO03       CH03              AU02            COM02
282         ISO03       CH01              AU04            COM02
556         ISO03       CH04              AU01            COM01
449         ISO03       CH04              AU05            COM01
183         ISO03       CH07              AU02            COM02
751         ISO03       CH01              AU04            COM03
167         ISO03       CH07              AU02            COM01
661         ISO03       CH07              AU04            COM01
228         ISO03       CH01              AU02            COM02
554         ISO03       CH04              AU01            COM03
544         ISO03       CH04              AU01            COM02
179         ISO03       CH07              AU02            COM02
261         ISO03       CH01              AU04            COM02
464         ISO03       CH04              AU05            COM01
771         ISO03       CH04              AU05            COM01
671         ISO03       CH07              AU04            COM01
539         ISO03       CH01              AU04            COM02
124         ISO03       CH03              AU02            COM02
656         ISO03       CH07              AU04            COM01
35          ISO03       CH07              AU04            COM03
191         ISO03       CH07              AU02            COM01
704         ISO03       CH01              AU04            COM01
232         ISO03       CH01              AU04            COM01
444         ISO03       CH04              AU02            COM01
528         ISO03       CH04              AU05            COM01
203         ISO03       CH07              AU04            COM01
257         ISO03       CH01              AU04            COM01
266         ISO03       CH01              AU02            COM02
767         ISO03       CH04              AU05            COM01
515         ISO03       CH04              AU05            COM01
749         ISO03       CH01              AU04            COM03
248         ISO03       CH01              AU02            COM02
36          ISO03       CH07              AU04            COM01
594         ISO03       CH03              AU02            COM02
649         ISO03       CH07              AU04            COM01
651         ISO03       CH07              AU04            COM02
123         ISO03       CH03              AU02            COM02
214         ISO03       CH01              AU02            COM01
168         ISO03       CH07              AU02            COM02
374         ISO03       CH07              AU04            COM01
122         ISO03       CH03              AU02            COM02
125         ISO03       CH03              AU02            COM02
134         ISO03       CH03              AU02            COM02
700         ISO03       CH01              AU04            COM02
641         ISO03       CH07              AU04            COM02
657         ISO03       CH07              AU04            COM02
478         ISO03       CH04              AU05            COM01
210         ISO03       CH07              AU04            COM01
401         ISO03       CH01              AU04            COM03
501         ISO03       CH04              AU05            COM02
731         ISO03       CH01              AU04            COM02
329         ISO03       CH07              AU04            COM02
279         ISO03       CH01              AU04            COM01
352         ISO03       CH04              AU04            COM02
507         ISO03       CH04              AU05            COM01
222         ISO03       CH01              AU02            COM01
204         ISO03       CH07              AU04            COM01
782         ISO03       CH04              AU01            COM01
92          ISO03       CH01              AU02            COM02
660         ISO03       CH07              AU04            COM02
250         ISO03       CH01              AU04            COM02
454         ISO03       CH04              AU02            COM02
777         ISO03       CH01              AU02            COM02
275         ISO03       CH01              AU02            COM02
343         ISO03       CH01              AU02            COM02
190         ISO03       CH07              AU02            COM02
223         ISO04       CH01              AU02            COM01
688         ISO03       CH01              AU02            COM01
460         ISO03       CH04              AU05            COM01
82          ISO03       CH03              AU02            COM02
658         ISO03       CH07              AU04            COM02
30          ISO03       CH07              AU04            COM01
118         ISO03       CH03              AU02            COM02
711         ISO03       CH01              AU04            COM01
205         ISO03       CH07              AU04            COM01
690         ISO03       CH01              AU02            COM02
193         ISO03       CH07              AU02            COM01
237         ISO03       CH01              AU02            COM01
763         ISO03       CH07              AU02            COM02
457         ISO03       CH04              AU05            COM01
185         ISO03       CH07              AU04            COM03
207         ISO03       CH07              AU02            COM02
249         ISO03       CH01              AU04            COM02
393         ISO03       CH01              AU04            COM01
377         ISO03       CH07              AU04            COM01
187         ISO03       CH07              AU02            COM02
518         ISO03       CH06              AU02            COM02
525         ISO03       CH04              AU03            COM01
547         ISO02       CH04              AU03            COM01
177         ISO03       CH07              AU02            COM02
56          ISO03       CH03              AU02            COM02
468         ISO03       CH04              AU05            COM01
452         ISO03       CH04              AU02            COM02
106         ISO03       CH03              AU02            COM02
142         ISO03       CH03              AU02            COM02
623         ISO03       CH05              AU02            COM03
189         ISO03       CH07              AU02            COM02
154         ISO04       CH01              AU04            COM03
263         ISO03       CH01              AU04            COM01
692         ISO03       CH01              AU02            COM02
254         ISO03       CH01              AU04            COM02
682         ISO03       CH01              AU02            COM02
198         ISO03       CH07              AU02            COM02
735         ISO03       CH01              AU04            COM02
285         ISO03       CH01              AU02            COM02
774         ISO03       CH04              AU01            COM03
461         ISO03       CH04              AU02            COM01
433         ISO03       CH04              AU05            COM02
148         ISO03       CH03              AU02            COM02
396         ISO03       CH01              AU02            COM01
358         ISO03       CH04              AU04            COM02
674         ISO03       CH01              AU02            COM02
737         ISO03       CH01              AU04            COM01
101         ISO03       CH03              AU02            COM01
280         ISO03       CH01              AU04            COM02
153         ISO03       CH03              AU02            COM02
184         ISO03       CH07              AU02            COM02
216         ISO03       CH01              AU02            COM01
128         ISO03       CH03              AU02            COM02
206         ISO03       CH07              AU02            COM02
500         ISO03       CH04              AU05            COM01
387         ISO04       CH01              AU02            COM01
557         ISO03       CH04              AU01            COM02
764         ISO03       CH04              AU05            COM02
243         ISO03       CH01              AU02            COM02
219         ISO03       CH01              AU02            COM02
37          ISO03       CH07              AU04            COM02
287         ISO03       CH01              AU02            COM02
265         ISO03       CH01              AU02            COM02
414         ISO03       CH04              AU02            COM02
376         ISO03       CH07              AU04            COM03
708         ISO03       CH01              AU04            COM02
531         ISO03       CH04              AU05            COM01
718         ISO03       CH01              AU04            COM02
769         ISO03       CH04              AU05            COM01
713         ISO03       CH01              AU04            COM02
64          ISO03       CH03              AU02            COM02
532         ISO03       CH04              AU01            COM02
776         ISO03       CH01              AU02            COM02
451         ISO03       CH04              AU02            COM02
455         ISO03       CH04              AU05            COM02
428         ISO03       CH04              AU05            COM02
598         ISO03       CH03              AU02            COM01
127         ISO03       CH01              AU04            COM01
105         ISO03       CH03              AU02            COM02
86          ISO03       CH03              AU02            COM02
683         ISO03       CH01              AU02            COM02
604         ISO03       CH03              AU02            COM02
770         ISO03       CH04              AU02            COM03
707         ISO03       CH01              AU04            COM01
199         ISO03       CH07              AU04            COM01
417         ISO03       CH04              AU02            COM01
701         ISO03       CH01              AU04            COM01
780         ISO03       CH04              AU01            COM01
462         ISO03       CH04              AU05            COM01
180         ISO03       CH07              AU04            COM02
259         ISO03       CH01              AU04            COM02
235         ISO03       CH01              AU04            COM02
603         ISO03       CH03              AU02            COM02
783         ISO03       CH04              AU01            COM03
384         ISO04       CH01              AU02            COM01
725         ISO03       CH01              AU04            COM02
131         ISO03       CH01              AU04            COM02
673         ISO03       CH01              AU02            COM02
640         ISO03       CH07              AU04            COM01
34          ISO03       CH07              AU04            COM02
344         ISO03       CH01              AU04            COM02
359         ISO03       CH04              AU04            COM02
559         ISO03       CH01              AU04            COM03
662         ISO03       CH07              AU04            COM03
425         ISO03       CH04              AU05            COM02
99          ISO03       CH03              AU02            COM02
140         ISO03       CH03              AU02            COM02
136         ISO03       CH03              AU02            COM02
606         ISO04       CH01              AU04            COM01
104         ISO03       CH03              AU02            COM02
710         ISO03       CH01              AU04            COM03
538         ISO03       CH01              AU04            COM01
178         ISO03       CH07              AU02            COM02
260         ISO03       CH01              AU04            COM02
390         ISO03       CH01              AU04            COM01
438         ISO03       CH04              AU05            COM01
230         ISO03       CH01              AU02            COM02
694         ISO03       CH01              AU02            COM01
341         ISO03       CH01              AU02            COM01
696         ISO03       CH01              AU02            COM01
83          ISO03       CH03              AU02            COM02
90          ISO03       CH03              AU02            COM02
672         ISO03       CH07              AU04            COM01
543         ISO03       CH04              AU01            COM02
415         ISO03       CH04              AU02            COM02
733         ISO03       CH01              AU04            COM01
291         ISO03       CH01              AU04            COM02
488         ISO02       CH04              AU03            COM01
242         ISO03       CH01              AU04            COM02
174         ISO03       CH07              AU02            COM02
540         ISO03       CH01              AU04            COM02
113         ISO03       CH03              AU02            COM02
659         ISO03       CH07              AU04            COM01
67          ISO03       CH03              AU02            COM02
691         ISO03       CH01              AU02            COM01
703         ISO03       CH01              AU04            COM01
439         ISO03       CH04              AU05            COM01
638         ISO03       CH07              AU04            COM03
723         ISO03       CH01              AU04            COM01
427         ISO03       CH04              AU05            COM03
351         ISO03       CH04              AU04            COM02
705         ISO03       CH01              AU04            COM01
458         ISO03       CH04              AU05            COM02
466         ISO03       CH04              AU05            COM02
108         ISO03       CH03              AU02            COM02
386         ISO03       CH02              AU02            COM02
398         ISO03       CH01              AU04            COM01
550         ISO03       CH04              AU03            COM02
227         ISO03       CH01              AU02            COM01
80          ISO03       CH03              AU02            COM02
258         ISO03       CH01              AU04            COM03
236         ISO03       CH01              AU04            COM02
186         ISO03       CH07              AU02            COM02
730         ISO03       CH01              AU04            COM01
490         ISO03       CH04              AU05            COM02
252         ISO03       CH01              AU04            COM02
736         ISO03       CH01              AU02            COM02
145         ISO03       CH03              AU02            COM02
615         ISO03       CH03              AU02            COM02
176         ISO03       CH07              AU02            COM02
286         ISO03       CH01              AU02            COM01
340         ISO03       CH04              AU04            COM03
200         ISO03       CH07              AU04            COM01
149         ISO03       CH03              AU02            COM02
133         ISO03       CH03              AU02            COM02
666         ISO03       CH07              AU04            COM01
729         ISO03       CH01              AU04            COM01
533         ISO03       CH04              AU01            COM01
392         ISO04       CH01              AU04            COM03
395         ISO03       CH01              AU04            COM01
69          ISO03       CH03              AU02            COM02
234         ISO03       CH01              AU04            COM02
465         ISO03       CH04              AU05            COM01
379         ISO04       CH07              AU04            COM01
217         ISO03       CH01              AU02            COM02
278         ISO03       CH01              AU04            COM02
202         ISO03       CH07              AU02            COM02
456         ISO03       CH04              AU05            COM02
541         ISO03       CH04              AU03            COM03
536         ISO03       CH04              AU01            COM01
522         ISO03       CH04              AU03            COM03
116         ISO03       CH03              AU02            COM02
715         ISO03       CH01              AU04            COM02
195         ISO03       CH07              AU02            COM02
510         ISO03       CH04              AU05            COM01
175         ISO03       CH07              AU02            COM02
107         ISO03       CH03              AU02            COM02
273         ISO03       CH01              AU02            COM02
523         ISO03       CH04              AU03            COM01
135         ISO03       CH03              AU02            COM02
290         ISO03       CH01              AU04            COM01
476         ISO03       CH04              AU05            COM01
25          ISO03       CH07              AU04            COM01
652         ISO03       CH07              AU04            COM01
334         ISO03       CH01              AU02            COM02
450         ISO03       CH04              AU02            COM02
420         ISO03       CH04              AU02            COM02
709         ISO03       CH01              AU04            COM01
349         ISO03       CH04              AU04            COM01
109         ISO03       CH03              AU02            COM02
246         ISO03       CH01              AU02            COM02
726         ISO03       CH01              AU04            COM01
487         ISO03       CH04              AU05            COM02
618         ISO04       CH03              AU02            COM01
597         ISO04       CH03              AU02            COM01
63          ISO03       CH03              AU02            COM02
419         ISO03       CH04              AU02            COM02
423         ISO03       CH04              AU05            COM01
355         ISO03       CH04              AU04            COM02
121         ISO03       CH03              AU02            COM02
277         ISO03       CH01              AU04            COM01
778         ISO03       CH04              AU01            COM02
112         ISO03       CH03              AU02            COM02
40          ISO03       CH07              AU04            COM02
505         ISO03       CH04              AU05            COM01
655         ISO03       CH07              AU04            COM03
555         ISO03       CH04              AU01            COM02
482         ISO03       CH04              AU05            COM01
697         ISO03       CH01              AU04            COM01
699         ISO03       CH01              AU04            COM02
75          ISO03       CH06              AU02            COM01
477         ISO03       CH04              AU05            COM01
152         ISO03       CH03              AU02            COM02
636         ISO03       CH07              AU02            COM02
689         ISO03       CH01              AU02            COM03
270         ISO04       CH01              AU04            COM01
685         ISO03       CH01              AU02            COM01
382         ISO03       CH07              AU04            COM01
339         ISO03       CH04              AU04            COM02
196         ISO03       CH07              AU02            COM02
171         ISO03       CH07              AU02            COM02
447         ISO03       CH04              AU02            COM02
71          ISO03       CH03              AU02            COM02
288         ISO03       CH01              AU04            COM02
732         ISO03       CH01              AU04            COM01
610         ISO03       CH01              AU04            COM01
667         ISO03       CH07              AU04            COM02
548         ISO03       CH04              AU03            COM02
750         ISO03       CH01              AU04            COM03
781         ISO03       CH04              AU01            COM01
471         ISO03       CH04              AU05            COM01
436         ISO03       CH04              AU05            COM01
212         ISO03       CH01              AU02            COM01
39          ISO03       CH07              AU04            COM02
372         ISO03       CH07              AU04            COM01
502         ISO03       CH04              AU05            COM01
380         ISO03       CH07              AU04            COM01
32          ISO03       CH07              AU04            COM02
330         ISO03       CH07              AU04            COM02
605         ISO03       CH03              AU02            COM02
430         ISO03       CH04              AU05            COM02
719         ISO03       CH01              AU04            COM03
271         ISO03       CH01              AU04            COM02
59          ISO03       CH03              AU02            COM02
79          ISO03       CH03              AU02            COM02
639         ISO03       CH07              AU04            COM03
520         ISO03       CH04              AU03            COM02
645         ISO03       CH07              AU04            COM01
241         ISO03       CH01              AU04            COM02
356         ISO03       CH04              AU04            COM02
110         ISO03       CH03              AU02            COM02
244         ISO03       CH01              AU02            COM02
181         ISO03       CH07              AU04            COM01
678         ISO03       CH01              AU02            COM02
526         ISO02       CH04              AU03            COM01
218         ISO03       CH01              AU02            COM01
698         ISO03       CH01              AU04            COM01
687         ISO03       CH01              AU02            COM01
676         ISO03       CH07              AU04            COM01
426         ISO03       CH04              AU05            COM02
103         ISO03       CH03              AU02            COM02
552         ISO03       CH04              AU01            COM02
197         ISO03       CH07              AU02            COM02
347         ISO03       CH01              AU04            COM01
472         ISO03       CH04              AU05            COM02
115         ISO03       CH03              AU02            COM02
381         ISO01       CH07              AU04            COM01
94          ISO03       CH01              AU02            COM02
61          ISO03       CH06              AU02            COM01
680         ISO03       CH01              AU02            COM02
527         ISO03       CH04              AU05            COM01
677         ISO03       CH01              AU02            COM01
247         ISO03       CH01              AU02            COM02
620         ISO03       CH03              AU02            COM02
60          ISO03       CH06              AU02            COM01
484         ISO03       CH04              AU05            COM01
473         ISO03       CH04              AU05            COM01
89          ISO03       CH03              AU02            COM02
481         ISO03       CH04              AU05            COM01
53          ISO03       CH03              AU02            COM02
599         ISO03       CH03              AU02            COM01
138         ISO03       CH01              AU04            COM02
231         ISO03       CH01              AU02            COM02
389         ISO01       CH01              AU04            COM01
342         ISO03       CH01              AU02            COM02
775         ISO03       CH01              AU02            COM02
41          ISO03       CH05              AU02            COM03
614         ISO03       CH03              AU02            COM02
225         ISO03       CH01              AU02            COM02
33          ISO03       CH07              AU04            COM02
221         ISO03       CH01              AU02            COM02
497         ISO03       CH04              AU03            COM01
70          ISO03       CH03              AU02            COM02
245         ISO03       CH01              AU02            COM02
491         ISO03       CH04              AU05            COM01
648         ISO03       CH07              AU04            COM02
57          ISO03       CH03              AU02            COM01
702         ISO03       CH01              AU04            COM01
744         ISO03       CH01              AU04            COM01
553         ISO03       CH04              AU01            COM01
499         ISO03       CH04              AU03            COM01
