id benef_country channel_cd authentication_cd communication_cd
93          ISO03       CH04              AU05            COM01
94          ISO03       CH04              AU05            COM01
95          ISO03       CH04              AU05            COM01
96          ISO03       CH04              AU05            COM01
97          ISO03       CH04              AU05            COM01
98          ISO03       CH04              AU05            COM01
99          ISO04       CH04              AU02            COM01
100         ISO03       CH04              AU05            COM01
101         ISO03       CH04              AU04            COM02
102         ISO03       CH04              AU04            COM02
103         ISO03       CH04              AU04            COM02
104         ISO03       CH04              AU04            COM01
105         ISO03       CH04              AU05            COM02
106         ISO03       CH04              AU05            COM01
107         ISO03       CH04              AU04            COM02
108         ISO03       CH04              AU05            COM02
109         ISO02       CH04              AU03            COM01
110         ISO03       CH04              AU03            COM01
111         ISO03       CH04              AU04            COM03
112         ISO03       CH04              AU05            COM02
113         ISO03       CH04              AU05            COM01
114         ISO03       CH04              AU05            COM01
115         ISO03       CH03              AU02            COM03
116         ISO03       CH04              AU05            COM02
117         ISO03       CH04              AU05            COM02
118         ISO03       CH01              AU02            COM01
119         ISO03       CH01              AU02            COM02
120         ISO03       CH01              AU02            COM02
121         ISO03       CH04              AU05            COM02
122         ISO03       CH04              AU02            COM01
123         ISO03       CH04              AU03            COM01
124         ISO03       CH04              AU03            COM01
125         ISO03       CH04              AU03            COM01
126         ISO03       CH04              AU05            COM01
127         ISO03       CH04              AU05            COM02
128         ISO03       CH04              AU05            COM01
129         ISO03       CH04              AU05            COM02
130         ISO03       CH04              AU05            COM01
131         ISO03       CH04              AU05            COM01
132         ISO03       CH04              AU05            COM01
133         ISO03       CH04              AU05            COM01
134         ISO03       CH04              AU05            COM01
135         ISO03       CH04              AU05            COM01
136         ISO03       CH04              AU05            COM02
137         ISO03       CH04              AU05            COM01
138         ISO03       CH04              AU02            COM03
139         ISO03       CH01              AU04            COM02
140         ISO03       CH04              AU05            COM01
141         ISO03       CH04              AU05            COM01
142         ISO03       CH04              AU05            COM01
143         ISO03       CH04              AU05            COM01
144         ISO03       CH04              AU05            COM01
145         ISO03       CH04              AU05            COM01
146         ISO03       CH04              AU05            COM01
147         ISO03       CH01              AU04            COM02
148         ISO03       CH01              AU04            COM02
149         ISO03       CH04              AU05            COM01
150         ISO03       CH04              AU05            COM02
151         ISO03       CH04              AU05            COM01
152         ISO03       CH06              AU02            COM02
153         ISO03       CH06              AU02            COM02
154         ISO03       CH04              AU03            COM02
155         ISO03       CH04              AU03            COM01
156         ISO03       CH01              AU04            COM01
157         ISO03       CH04              AU03            COM03
158         ISO03       CH04              AU05            COM01
159         ISO03       CH04              AU03            COM01
160         ISO03       CH04              AU04            COM02
161         ISO03       CH04              AU05            COM02
162         ISO03       CH04              AU04            COM01
163         ISO03       CH04              AU03            COM01
164         ISO02       CH04              AU03            COM01
165         ISO03       CH01              AU02            COM02
166         ISO03       CH04              AU05            COM01
167         ISO03       CH01              AU04            COM02
168         ISO03       CH04              AU05            COM01
169         ISO03       CH04              AU05            COM01
170         ISO03       CH04              AU03            COM03
171         ISO03       CH04              AU05            COM01
172         ISO03       CH04              AU01            COM02
173         ISO03       CH04              AU01            COM03
174         ISO03       CH04              AU01            COM02
175         ISO03       CH04              AU01            COM01
176         ISO03       CH04              AU04            COM02
177         ISO03       CH04              AU04            COM02
178         ISO03       CH04              AU04            COM02
179         ISO03       CH04              AU03            COM03
180         ISO03       CH04              AU01            COM01
181         ISO03       CH04              AU01            COM01
182         ISO03       CH04              AU04            COM02
183         ISO03       CH04              AU04            COM02
184         ISO03       CH04              AU04            COM02
185         ISO03       CH01              AU04            COM02
186         ISO03       CH01              AU04            COM01
187         ISO03       CH01              AU04            COM02
188         ISO03       CH01              AU04            COM02
189         ISO03       CH04              AU03            COM03
190         ISO03       CH04              AU04            COM02
191         ISO03       CH04              AU01            COM03
192         ISO03       CH01              AU02            COM02
193         ISO03       CH01              AU02            COM02
194         ISO03       CH01              AU02            COM02
195         ISO03       CH04              AU04            COM02
196         ISO03       CH04              AU01            COM02
197         ISO03       CH04              AU04            COM02
198         ISO04       CH01              AU04            COM03
199         ISO03       CH04              AU01            COM02
200         ISO03       CH04              AU01            COM02
201         ISO03       CH04              AU01            COM02
202         ISO03       CH04              AU03            COM02
203         ISO02       CH04              AU03            COM01
204         ISO03       CH04              AU03            COM02
205         ISO03       CH04              AU03            COM03
206         ISO03       CH04              AU03            COM02
207         ISO03       CH04              AU01            COM01
208         ISO03       CH04              AU01            COM01
209         ISO03       CH04              AU01            COM01
210         ISO03       CH04              AU01            COM01
211         ISO03       CH04              AU01            COM01
212         ISO03       CH04              AU01            COM02
213         ISO03       CH04              AU01            COM01
214         ISO03       CH04              AU01            COM03
215         ISO03       CH04              AU01            COM02
216         ISO03       CH04              AU01            COM03
217         ISO03       CH04              AU01            COM01
218         ISO03       CH04              AU01            COM02
219         ISO04       CH04              AU03            COM01
220         ISO03       CH01              AU04            COM03
221         ISO03       CH04              AU01            COM01
222         ISO03       CH05              AU02            COM03
